,Country,accessibility_to_cities,elevation,aspect,slope,cropland_cover,tree_canopy_cover,isothermality,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,sub-region,Continent,Continent_color
163,Moldova,59.49000025,143.1479716,166.7283366,0.11798471,77.52801901,6.905159821,26.94399133,104.30654150000001,27.69500523,97.44965898,555.5097929,35.77141712,208.4008523,82.39181286,215.7145413,32.66420907,-2.081683378,8.971029299,1.784058964,25.95921355,9.331874031,-6.704995521,85.93869582,19.84389043,18.40738361,Eastern Europe,Europe,xkcd:blue
164,Denmark,55.21571619,27.27314568,189.66508290000002,0.0,65.14572759,10.08375546,26.289449100000002,144.1528864,37.99040071,124.82058870000002,726.664688,23.837714399999996,193.98123030000002,81.73594013,237.1132796,23.17642778,0.34774076600000003,6.212307843,2.449916541,19.46903452,7.725706147,-3.7073932610000004,59.31481058,15.31885194,10.05404364,Northern Europe,Europe,xkcd:blue
165,Lithuania,52.24908502,103.2487388,195.50779519999998,0.0044729620000000005,62.38429549,19.707129600000002,25.42843526,122.41424939999999,28.9744605,103.5056178,661.9081118,29.14459528,225.16991639999998,81.89833917,228.878898,29.96791484,-4.296542369,7.774690331,-2.62395674,21.84757578,6.19788742,-8.120339063,80.14949669,16.19053435,15.45819191,Northern Europe,Europe,xkcd:blue
166,Estonia,77.88829724,62.83870835,187.79763280000003,0.0035054440000000004,32.33833752,33.1136245,21.76208838,119.7110403,28.92199191,97.2495312,635.1371276000001,30.77545649,200.0247302,76.93350201,218.83932290000004,30.76575319,-5.590845798999999,6.844790525,-3.218733986,21.25033955,5.063855341,-9.515413632000001,84.03011120000001,15.88503424,11.94842193,Northern Europe,Europe,xkcd:blue
167,Bosnia and Herzegovina,73.43442978,710.1879957,160.8869448,1.352818325,37.55560593,34.44744414,31.829398100000002,259.0878671,64.49253109,204.1970322,1035.95517,18.59863887,250.69024539999998,118.86807820000001,324.2753306,28.60093325,0.079367043,9.273848337999999,6.244443811,24.59435193,9.072414337,-4.006581323,68.54095609,17.70262402,9.658404543,Southern Europe,Europe,xkcd:blue
168,Slovenia,41.52405352,561.9787219,156.41791919999997,1.198477085,35.29113006,43.62244551,30.54271167,227.6719244,65.77892115,206.646424,1173.159014,21.83889704,342.06897260000005,128.0912561,368.0815825,28.92357053,-0.345223878,8.990989517000001,0.870878122,24.31269394,8.82737802,-4.610876588,70.26983545,17.7114431,13.5803367,Southern Europe,Europe,xkcd:blue
169,Belgium,14.38772865,143.4574939,218.85036110000001,0.095365979,60.77621626,15.08315238,33.25148145,213.99974619999998,56.29171386,183.64509230000002,850.2047242000001,11.33182817,223.2043466,83.65095293,239.42201269999998,22.43083394,2.434042348,7.576101917000001,5.916118733999999,21.70531656,9.524934115,-0.725517376,55.15859596,16.43188189,7.706426273,Western Europe,Europe,xkcd:blue
170,Netherlands,10.96377983,8.319472995,180.1535854,0.0,60.49392167,12.98355765,32.27393961,187.3512911,46.27027816,151.6303814,782.3445803,16.38883514,215.7112536,79.35367185,227.61248840000002,21.71499537,2.481932744,7.122868597999999,5.140047222,21.15435574,9.282128726,-0.560639633,54.00277342,16.09655641,12.74574416,Western Europe,Europe,xkcd:blue
171,Ireland,41.54690409,104.3758318,183.17366919999998,0.28889049899999997,72.59957490000001,17.47284591,40.63892017,312.4569955,63.22202302,203.9629042,1071.9634119999998,20.30871871,230.3589557,120.1294939,336.872816,16.81098396,4.77633272,6.918358698,9.524349288,18.50851933,9.132882866000001,1.697535374,36.50906206,13.91544099,6.21232865,Northern Europe,Europe,xkcd:blue
172,New Caledonia,174.1064252,189.8786797,130.661108,0.91527308,0.0,42.94773328,53.77136971,240.20418540000003,65.09151068,210.250782,1587.782907,45.39855711,676.3566392999999,237.56874649999997,676.3566392999999,13.47181065,18.71306629,7.308208285,19.84985919,28.21382667,21.69131177,14.74201605,22.51217936,24.49660437,24.49660437,Melanesia,Australia and Oceania,xkcd:orange
173,Vanuatu,2308.790989,249.51025530000004,155.30214130000002,1.2648814,0.0,67.45674109,67.90100424,426.9964475,126.5384574,425.1598824,2763.123939,33.48736705,996.9301575999999,355.1988275,997.0014296,9.327631674,22.40012196,6.362577612000001,22.47733672,28.60348585,23.76550029,19.27585411,9.94186252,24.93485428,24.92859018,Melanesia,Australia and Oceania,xkcd:orange
174,Tonga,2345.069143,13.32635253,144.91972080000002,0.0,0.0,42.04188144,57.58007054,331.8562867,92.70624261,302.0635941,1793.8225079999997,31.49287372,661.0403305,238.1967418,661.0403305,10.53913943,21.83825293,6.108755588999999,22.57995167,29.54513784,23.86852347,19.00599819,15.76932452,25.89183822,25.89183822,Polynesia,Australia and Oceania,xkcd:orange
175,The Bahamas,383.4712311,2.9384723389999996,159.477615,0.0,0.265083847,20.90120757,47.92999206,133.1789743,35.57614264,124.60808759999999,1174.598886,55.59349032,427.4830608,185.4300321,491.64212010000006,14.67745638,21.28144658,7.083066126,21.65706719,32.00186387,24.81166911,17.32440755,26.28012901,27.96707346,27.23048537,Latin America and the Caribbean,Latin America,xkcd:green
176,Dominican Republic,84.63166597,390.7448721,150.4320351,1.233995077,13.11648455,30.03822157,73.97827408,198.57535430000001,50.72255926,169.9065123,1374.2561289999999,43.53939876,404.03858039999994,198.6648491,494.5256069,15.07701995,21.99939479,11.23462733,22.39586362,31.11438981,23.85193282,16.03736985,12.80974529,25.260752800000002,24.56711335,Latin America and the Caribbean,Latin America,xkcd:green
177,Haiti,63.96397264,416.1622423,168.4359603,1.6345592530000002,5.876727237000001,16.19659956,72.77854643,155.388805,39.88245662,141.793821,1541.2717480000001,52.87360493,481.95920290000004,240.7876278,592.4986245,14.78871544,22.04665061,10.85781048,22.24462186,30.71582535,23.75344298,15.92710987,11.76125404,25.06308943,24.60620634,Latin America and the Caribbean,Latin America,xkcd:green
178,Jamaica,62.70307297,284.0791164,186.19951650000002,1.221781174,5.287513276,44.24259319,68.76120852,237.7567859,62.94145518,222.65964259999998,1865.560619,46.93552116,521.3459086,299.860959,729.0681264,10.44267534,22.42622648,7.228676905,22.59601055,29.017778000000003,23.82103787,18.57510263,9.946856772,24.94193577,24.47026635,Latin America and the Caribbean,Latin America,xkcd:green
179,Belize,256.15720120000003,167.66672859999997,138.6644995,0.394369765,5.264745164,57.27789455,62.99189253,346.6169104,50.55593872,174.9990333,2061.002562,53.52175608,598.2765048,329.5061751,847.3563958999999,13.05662263,22.57652259,8.289351592000001,24.35306335,30.96814129,24.79672176,17.91151863,15.73245712,26.3710502,25.81491222,Latin America and the Caribbean,Latin America,xkcd:green
180,El Salvador,43.05423723,425.1313018,178.83499809999998,1.324855428,19.64871736,32.41779931,75.58885687,211.9509475,2.611128914,13.44670766,1834.0187690000002,92.18448372,256.9175724,372.30668149999997,958.3367839,16.05228563,23.42993292,12.20527781,23.87937202,32.68612814,24.3949217,16.63384254,8.196055426000001,25.5583293,24.19272945,Latin America and the Caribbean,Latin America,xkcd:green
181,Costa Rica,151.27904819999998,540.9757455,157.1371451,1.701519475,13.95479918,47.90479956,77.26496337,762.5741166,63.02243042,235.6442002,2972.137701,57.85796967,528.8857798,457.74995419999993,1201.438741,12.796142999999999,22.63507097,9.933592432000001,23.71078986,30.28279279,23.49720366,17.48664979,6.952515557000001,24.44810799,23.19520002,Latin America and the Caribbean,Latin America,xkcd:green
182,Falkland Islands,2110.742132,51.28239346,168.8839046,0.230231419,0.034118048,14.12317832,51.15360075,125.16392179999998,32.42565235,103.05555030000001,547.0217122,19.69409059,161.2659103,64.25388187,167.76021169999999,13.82424369,2.316560258,7.136336339,3.992619051,13.30196354,5.684110336,-0.522280151,26.24790403,8.886888322999999,8.826773068,Latin America and the Caribbean,Latin America,xkcd:green
183,Sao Tome and Principe,167.0292977,336.2329635,153.22068149999998,2.089936609,0.40526849,38.36739892,70.4218084,95.92987675,11.29916573,95.82376388,2282.339094,59.93820289,729.616934,383.2596441,897.6615130000001,9.678778307,20.96190244,6.855365776,20.96202586,26.87139281,22.17681845,17.19261496,8.245179884,23.06711153,22.4627315,Sub-Saharan Africa,Africa,xkcd:purple
184,Equatorial Guinea,215.354024,426.6107767,213.532889,0.307758608,0.0,54.56726469,76.99419883,300.6200452,26.44764975,186.37329119999998,2213.812975,57.19507856,631.1847831,387.6134639,912.2742241000001,11.17532883,22.14751445,8.666209497,22.47050129,28.98629829,23.25048928,17.81096946,7.51343788,24.00825457,22.93008612,Sub-Saharan Africa,Africa,xkcd:purple
185,West Bank,20.17483025,377.71283539999996,168.2991628,1.8047333380000001,9.90447461,0.234512098,44.76248331,255.4399711,0.0,0.0,403.03349239999994,107.58696809999999,0.002275405,99.54161551,262.1766133,25.88769036,12.10290189,11.72161378,25.66835291,32.79696019,19.40619788,6.9092698310000005,55.02401861,25.78950604,12.10683971,Western Asia,Asia,xkcd:red
186,Brunei,206.26106240000001,82.39176044,216.136588,0.229437387,0.25904339,66.87910638,88.84150154,824.3563697000001,207.6490947,676.9374795,3437.401375,19.54335758,800.8185867999999,368.65882289999996,1075.96914,7.577514466,26.52766201,6.770479181000001,26.92922749,30.91047396,26.94271735,23.33295948,2.9944831260000004,27.30691304,26.74126928,South-eastern Asia,Asia,xkcd:red
187,Siachen Glacier,2298.521197,5428.765033,158.3549308,2.868610944,0.0,0.630227509,27.24144054,9.952122012,1.667851304,8.353371167,74.02803198,59.04089935,32.97545146,15.31540091,33.93377227,39.90125925,-21.20445143,11.05969422,-18.08184404,11.7752067,-8.345500413,-28.12605255,97.53621268,3.782158092,3.6797943760000003,Southern Asia,Asia,xkcd:red
188,Maldives,,0.0,16.74418605,0.0,0.0,,,,,,,,,,,,,,,,,,,,,Southern Asia,Asia,xkcd:red
189,Qatar,53.78464303,27.30329376,171.7122246,0.0,0.579871316,0.0,37.34846877,41.97645633,0.0,0.0,73.21445893,97.46082597,0.0,17.47689893,46.19771749,27.39261003,18.22878815,10.38104363,34.23350264,40.40252927,26.81822315,13.00991923,62.89629072,34.23350264,19.01868677,Western Asia,Asia,xkcd:red
190,Faroe Islands,1444.616397,,,,1.990950226,10.89452632,35.39267214,418.9276145,70.35222945,224.8142219,1449.096076,29.12530787,292.4905483,169.090738,486.2196373,11.86144627,2.703065454,4.257532592,8.19078233,12.33433617,5.789642698,0.472889944,27.8856875,9.491812281,4.5236761780000005,Northern Europe,Europe,xkcd:blue
191,Samoa,206.55350430000001,434.7935493,180.2181017,2.364876385,0.0,67.82289933,79.86590616,514.4241502,146.9904532,481.12775810000005,3938.5348729999996,43.8784039,1385.1130560000001,592.5257981000001,1552.554193,6.895600797999999,23.57040449,5.529925522,23.65935628,28.0362692,24.22848095,21.14066835,4.286702962,24.6703857,24.57723843,Polynesia,Australia and Oceania,xkcd:orange
192,United States Virgin Islands,292.35943060000005,39.28128725,151.9046484,0.0,5.230769231,33.09793351,68.30753665,154.82435800000002,43.5392687,154.11697030000002,1101.603575,36.91618971,289.9809775,144.5609165,414.2956873,10.09502438,24.57647755,6.939988821,24.58144289,31.02280788,26.11943015,20.9277837,11.26160586,27.37268931,26.75745623,Latin America and the Caribbean,Latin America,xkcd:green
193,Puerto Rico,25.70581405,215.4656522,147.0392661,1.063235235,5.057847855,34.45976862,74.09276944,242.1809972,68.70985227,239.7021716,1866.97198,37.65857649,571.4405987,240.98278100000002,667.6919489,13.65597467,22.40118884,10.19688467,22.46336994,30.55247601,24.10717456,16.89650132,12.21036065,25.42735965,25.20979731,Latin America and the Caribbean,Latin America,xkcd:green
194,Trinidad and Tobago,46.90521891,44.16040262,181.2349266,0.19729274100000002,1.819330385,47.10623414,78.99762426,364.2950913,64.42736392,212.8189702,2060.409259,44.36734796,503.4511638999999,270.38725619999997,762.3082515,10.69878402,24.85744113,8.505857126,25.43471,30.92925062,25.83451351,20.23046657,6.323938022,26.34335317,26.03463817,Latin America and the Caribbean,Latin America,xkcd:green
195,Cayman Islands,945.189415,2.82902829,168.595326,0.0,0.0,33.50655738,64.45928897,106.24221999999999,27.06016502,103.711524,1307.5776529999998,57.74125129,465.04127259999996,200.1708935,533.563165,12.11498038,24.42522636,7.876925225,24.48287379,32.15034082,26.348203499999997,20.03536056,13.81280592,27.93405869,27.47003759,Latin America and the Caribbean,Latin America,xkcd:green
196,French Southern and Antarctic Lands,10897.463440000001,149.47668280000002,142.519023,0.918428467,0.0,10.73288118,50.47170525,211.6231952,52.22937433,171.27987040000002,778.9989068,11.49242837,173.7687495,76.12279326,216.9445243,12.05349919,1.085169906,6.140645507,6.338283755,10.44545126,3.6704236789999998,-1.608047931,21.75586704,6.524368036,3.910329496,Sub-Saharan Africa,Africa,xkcd:purple
197,Gaza,8.607368421,43.23870968,310.87926269999997,0.0,71.62790698,0.017929529,42.11255045,168.8809649,0.0,0.0,269.0313562,105.99416219999999,0.286839578,64.88393513,172.48239640000003,21.87148528,13.87388406,9.313504506000001,24.91848434,30.43965461,19.76619694,8.568169606,44.79224331,25.24283172,15.60053576,Northern Africa,Africa,xkcd:purple
198,Mauritius,17.60296465,224.8697438,186.2163114,1.2450616079999999,29.05641538,27.79054304,54.39852958,266.5162784,58.55838029,208.75078069999998,1853.2441019999999,51.51552163,805.9739900000001,297.61062539999995,805.9739900000001,13.06658234,19.24756832,7.181395845,20.22942112,28.5402826,22.02937497,15.47370029,21.548602399999996,24.66036156,24.66036156,Sub-Saharan Africa,Africa,xkcd:purple
199,Hong Kong S.A.R.,4.080684597,106.3182773,208.9138655,0.386554622,0.354295837,38.00565198,31.25246695,102.5241396,26.67177907,89.84097934,2106.183055,76.0226156,1075.754797,373.6344397,1077.35263,19.33945329,15.554316199999999,6.1540088420000005,17.31168314,30.87502517,22.21271764,11.53557163,48.5908419,27.67352297,27.67316518,Eastern Asia,Asia,xkcd:red
200,Bahrain,10.08366219,11.72093023,141.8339793,0.0,7.095709571,0.0,33.05293521,43.66002477,0.0,0.0,70.14740920000001,103.63109870000001,0.0,16.87213502,44.24760912,25.10941802,17.97032636,8.434326021,33.33855272,38.70958209,26.24271835,13.60016373,60.74824579,33.34045831,18.44129547,Western Asia,Asia,xkcd:red
201,Aland,235.0688642,,,,21.021611,40.908568599999995,24.18894834,114.72385600000001,26.96462866,83.60048454,539.3695824,33.08548425,157.00339309999998,67.53248614,187.392111,27.69869331,-4.101204694,6.88254539,-1.280922106,19.59575233,4.515329643,-8.102940952,72.67069411,14.35798359,9.90188649,Northern Europe,Europe,xkcd:blue
202,Luxembourg,15.388339300000002,371.0438855,154.54272780000002,0.126920648,52.99625468,22.40293985,32.30077385,231.8844931,59.0590846,192.7739358,892.8414676000001,11.15899449,229.42527230000002,89.85901652,253.88009269999998,23.32722881,1.240739778,7.638417077000001,4.638635123,21.69863417,8.588748586,-1.628594638,58.18413745,16.07653093,2.616115686,Western Europe,Europe,xkcd:blue
203,Turks and Caicos Islands,760.6768293,5.556179775,111.91235959999999,0.0,0.0,11.3111407,57.79907323,129.8910675,30.17944927,109.86185359999999,686.7081992000001,43.26312997,150.8133025,111.182979,286.3944806,11.52892615,23.71793784,6.729817472000001,24.3159334,31.76252939,25.94584165,20.23360269,17.0986021,27.965732199999998,25.6834724,Latin America and the Caribbean,Latin America,xkcd:green
204,Antigua and Barbuda,309.9055556,22.29163072,210.1596204,0.0,2.444444444,15.221174,65.08420294,157.741605,39.66210205,143.94204,1058.625338,32.82385299,326.5612264,133.212616,371.10915939999995,9.13370946,24.72398966,5.988154354,25.22685222,30.57924581,26.35109813,21.44553619,11.256879699999999,27.51004182,27.27298391,Latin America and the Caribbean,Latin America,xkcd:green
205,Saint Vincent and the Grenadines,412.1585903,289.5949519,227.1334135,1.409855769,0.0,25.97560976,76.58398556,348.0613521,91.26220126,295.694055,2334.77002,37.92292019,775.9055205,291.9031854,801.8936633,10.13665924,23.57571421,7.8008907999999995,24.07535228,29.62589394,24.82127699,19.48923456,8.406358427,25.57255191,25.33713519,Latin America and the Caribbean,Latin America,xkcd:green
206,Heard Island and McDonald Islands,12517.768259999999,199.86849469999999,180.71012869999998,3.65193061,0.0,0.552661382,46.49268096,241.7179744,50.67281329,168.3230199,859.713698,17.05094078,172.72099369999998,91.0749814,252.93386319999996,11.77316802,-0.586347684,5.507511566,4.91007044,8.702874537000001,2.0788446819999997,-3.070293485,22.7669995,5.098695739,1.411318874,Australia and New Zealand,Australia and Oceania,xkcd:orange
207,Andorra,85.97163588,1937.494723,193.00725590000002,2.7750659630000003,3.482587065,29.98977573,32.21309161,284.5341256,81.34693478,272.154838,1247.0533369999998,13.58791639,289.4241322,132.1748949,351.41204239999996,22.73829362,-1.989974645,7.446804913999999,4.336232272,17.20572126,4.223642604,-5.532572353,54.19635101,11.56707928,5.145693849,Southern Europe,Europe,xkcd:blue
208,Malta,7.364351245,55.89461078,153.7844311,0.0,41.26506024,1.539961014,33.82147997,171.71617659999998,0.0,8.729231179,515.614869,80.55865749,41.28109775,95.95564963,268.80814280000004,21.11604063,12.46621082,7.254593206,24.65844916,30.24533658,18.37522683,9.129295832,49.93542618,25.08253057,16.96043452,Southern Europe,Europe,xkcd:blue
209,Seychelles,4222.15896,63.09438202,172.3033708,0.651685393,0.0,40.50331126,66.57550816,294.3737375,69.38570609,236.1823364,2266.971241,48.34397934,546.5814601,382.0969947,966.7710847000001,6.269919077000001,24.52986778,4.197009502,24.73488881,28.882525800000003,25.29468058,22.61260652,6.114312331,26.08396628,25.24470172,Sub-Saharan Africa,Africa,xkcd:purple
210,British Indian Ocean Territory,4155.333333,0.573913043,61.90434783,0.0,0.0,,70.92864609,523.8215877,133.0356374,424.49990189999994,2492.606846,26.96436031,525.9641266,316.5713599,829.2858233,7.107135391,26.4,5.1,27.1,31.00713501,27.3,23.9,6.401380245,28.08927928,27.58570775,Sub-Saharan Africa,Africa,xkcd:purple
211,Singapore,0.969004894,18.15942029,158.74396140000002,0.0,19.05737705,21.77017717,85.10689163,787.4757316,155.85422140000003,485.0758053,2401.83568,23.150675,518.4530205,309.05039,819.4957249,9.275178079,26.25763918,7.946948974,27.15145156,31.47748251,26.87656509,22.20230428,4.101879945,27.32539285,26.28877785,South-eastern Asia,Asia,xkcd:red
212,Jersey,3.2582781460000003,29.382231400000002,182.25,0.0,73.68421053,8.724505327000001,31.94072126,275.7110737,43.57184283,143.2455892,850.8139913999998,30.29079725,143.2455892,107.8853445,307.27567089999997,19.57743288,5.741522814,6.3416398229999995,17.28415468,22.40620333,11.77792515,2.828770126,48.51609779,18.048804,6.885735158999999,Northern Europe,Europe,xkcd:blue
213,Isle of Man,211.4401154,137.4833127,191.4157396,1.10960033,61.36125654,19.55280056,36.16501132,277.52890510000003,60.04032614,182.448749,1009.811322,23.97960391,214.7637193,113.52487479999999,332.5476587,17.61642543,3.111931245,6.471304541,9.715297321,17.68607226,8.053298957,0.069646813,40.74566547,13.42683955,6.0868447670000005,Northern Europe,Europe,xkcd:blue
214,Saint Pierre and Miquelon,329.807571,21.94791667,221.8515625,0.0,0.0,22.51460114,25.64962672,325.3696546,97.67237777,305.8964377,1367.129071,11.92657319,327.3772361,139.1916369,401.2098896,26.29445623,-3.1399954589999997,6.878433558999999,1.7337302719999999,18.78949379,4.840643203,-7.504962411,64.2289961,13.55613396,4.291081006000001,Northern America,North America,xkcd:yellow
215,Guam,6135.716592,70.69565217,176.78577080000002,0.17312253,2.195608782,31.46577017,79.60534442,294.1331091,76.26315681,271.3579068,2338.735396,50.93054435,545.1881597999999,378.4285756,1011.031638,7.347561464,25.99871892,5.876622778,26.35223227,30.40650951,26.73547139,23.05894823,4.533865387,27.16539949,26.89120323,Micronesia,Australia and Oceania,xkcd:orange
216,American Samoa,323.0643275,58.77669903,202.0517799,0.0,0.0,45.114754100000006,77.36619886,626.1355087999999,180.2085495,611.2271419,3586.53566,23.29147033,1060.136302,388.2914559,1135.192036,6.995725837,25.69602037,5.432345654,25.85901126,30.21365632,26.48412287,23.217932,4.975535442,26.97676959,26.83715497,Polynesia,Australia and Oceania,xkcd:orange
217,British Virgin Islands,305.82198950000003,29.36871508,183.4357542,0.0,0.0,30.75323383,65.82040367,170.0708836,47.82059597,165.7747128,1141.785782,35.98566599,300.7572435,151.3401703,425.60655779999996,9.538809671000001,24.48396829,6.329324881000001,24.5443758,30.69542875,26.02541606,21.15661843,11.61164044,27.33481443,26.69373042,Latin America and the Caribbean,Latin America,xkcd:green
218,Saint Kitts and Nevis,450.6336449,41.06138934,170.58158319999998,0.591276252,8.906882591,29.0,64.51856204,226.91530469999998,59.44226112,205.1350859,1374.3734960000002,30.32637471,440.581237,163.9438915,471.4860646000001,9.118247182000001,24.31434613,5.9261549979999995,24.74564143,30.18840176,25.88484339,21.07015507,10.99853578,27.03646122,26.92125601,Latin America and the Caribbean,Latin America,xkcd:green
219,Grenada,486.83198380000005,115.8650794,148.4417989,1.0,0.0,43.61053541,80.19534007,291.1490618,60.96040625,209.77080440000003,1960.288144,41.37177263,639.4795588999999,251.3838853,679.9442444,9.69155752,25.50024954,7.8092931860000006,25.91101738,31.01036245,26.39662891,21.31880545,5.774512303,26.89129107,26.77748904,Latin America and the Caribbean,Latin America,xkcd:green
220,Saint Lucia,190.1234888,194.2814919,173.7938072,0.831808586,0.175746924,45.39317682,74.77070494,290.5411136,75.59162078,255.76642830000003,2041.9045079999999,39.27756833,652.4781687000001,269.57055269999995,738.8205869,10.284892999999999,23.76201042,7.745011452000001,24.1993345,30.18038815,25.19060961,19.89549515,10.05076573,26.18821206,25.70916748,Latin America and the Caribbean,Latin America,xkcd:green
221,Barbados,8.609394314,118.81990049999999,132.5683616,0.5898305079999999,41.79104478,20.04349882,75.74320917,233.3378534,42.67200323,151.75060200000001,1379.7867449999999,45.78287874,448.1977313,188.39075559999998,547.0247771,11.25124486,24.018678100000002,8.576088273,24.59337641,30.46091515,25.33835569,19.20967023,8.672847092,26.1279954,25.79196006,Latin America and the Caribbean,Latin America,xkcd:green
222,Dominica,213.66295609999997,273.1185984,147.0350404,1.7078167119999998,0.0,61.22423208,73.21283135,429.83561210000005,125.11793689999999,401.4165867,2735.193828,32.28536907,879.1853027999999,323.4085185,927.0570242,10.43419907,22.07553047,7.682265555,22.40418953,28.45112285,23.4685475,18.01692377,9.770777476000001,24.46966974,24.27972322,Latin America and the Caribbean,Latin America,xkcd:green
223,Curacao,295.11705689999997,22.19283747,125.14508719999999,0.0,0.0,7.941614907000001,66.00172288,106.19962179999999,14.61110844,55.53599698,559.425622,64.0535847,151.4613075,108.487622,278.17579930000005,8.552168605,26.03618273,5.69016415,26.85863308,31.81293297,27.29951739,23.26076395,8.778123161,28.2845848,27.32444111,Latin America and the Caribbean,Latin America,xkcd:green
224,San Marino,13.96170213,285.612766,35.23404255,1.7106382980000001,76.84210526,5.59459642,30.12446809,161.94634309999998,48.62865691,158.2450798,749.4960771000001,17.30831117,166.6515293,86.45332447,236.52898939999997,27.32952128,4.255412234,8.376482713,5.17799867,27.49308511,12.69743351,0.16356383,66.56618418,21.2494016,13.73754654,Southern Europe,Europe,xkcd:blue
225,Liechtenstein,42.21247563,1025.146199,136.69200780000003,2.015594542,41.87192118,30.20922677,31.13654362,215.54839790000003,65.44959186,203.7737269,1178.206384,28.1462902,418.6612756,146.44861719999997,419.56463210000004,26.06056287,-0.9702028509999999,8.260986232999999,0.25647843600000003,21.09837049,7.392415936,-4.962192373,63.74134929,15.34747807,15.34516326,Western Europe,Europe,xkcd:blue
226,Guernsey,120.47894740000001,30.19473684,198.1105263,0.0,17.80821918,9.711111111000001,33.97221477,279.9772019,42.24170097,137.0912655,842.4805548,30.0,160.6734882,104.8161834,299.56273500000003,18.44259854,5.703234422,6.338358365,16.96557774,21.31007385,11.28788564,2.8674753180000003,45.04986708,17.04692767,6.8617018089999995,Northern Europe,Europe,xkcd:blue
227,Niue,2016.9649120000001,49.461988299999994,201.11111110000002,0.0,0.0,,61.03953539999999,340.65688680000005,96.69445604,314.8307204,2009.2255489999998,33.54957314,729.7224043,263.6846501,729.7288679,9.275202363,22.86984312,5.700650212999999,22.94838735,29.52207135,24.578429699999997,20.24686941,12.80390787,26.20111117,26.19981607,Polynesia,Australia and Oceania,xkcd:orange
228,Bermuda,3709.754098,6.692307692000001,177.50769230000003,0.0,0.0,,34.52285193,356.824952,96.56643219,318.3865685,1476.939901,13.09422953,390.6475095,162.9649309,434.63204410000003,15.50401739,17.21821536,5.442345957000001,19.15838816,29.92114588,21.53589524,14.4171274,36.30274132,26.44261579,25.534610600000004,Northern America,North America,xkcd:yellow
229,Anguilla,762.5,1.793721973,105.9641256,0.0,0.0,7.8105939,65.10014496,160.93346609999998,44.5667675,153.70004680000002,976.4666524,31.5998258,282.5999898,122.43338929999999,348.5999817,8.959989548,25.493355100000002,5.870004387000001,25.88668803,31.38666036,27.04332438,22.42667109,11.37122603,28.27666311,27.73998617,Latin America and the Caribbean,Latin America,xkcd:green
230,Saint Martin,733.1538462,54.76470588,21.17647059,0.0,0.0,7.5,64.90912698,162.9097262,44.27287917,154.81884490000002,1014.095193,32.2726593,305.36521769999996,126.63685890000002,365.0017145,8.999996393,25.53632507,5.890909091,25.92723222,31.39996116,27.06358698,22.39996338,11.23908825,28.25449552,27.74541238,Latin America and the Caribbean,Latin America,xkcd:green
231,Sint Maarten,733.9090909,38.875,73.875,0.0,0.0,7.5,65.12075424,162.963382,44.36706352,155.1926628,1020.0165039999999,32.58447189,306.55111689999995,127.839325,368.364888,8.982924576,25.49839958,5.895,25.88407318,31.36133011,27.02269287,22.37840477,11.18637634,28.2099321,27.70183273,Latin America and the Caribbean,Latin America,xkcd:green
232,Montserrat,241.28571430000002,206.6744186,216.3069767,0.148837209,0.0,38.0,67.56416243,304.11524060000005,82.03704482,276.1472223,1745.349068,28.14556684,547.8853118,204.68023530000002,589.7966309,10.15219594,23.5333547,6.908612177999999,24.01030774,30.05734136,25.107711399999996,19.90514546,11.09608064,26.21538673,26.12902574,Latin America and the Caribbean,Latin America,xkcd:green
233,Aruba,186.65876780000002,13.29146919,184.3672986,0.0,0.0,2.040189125,68.01853634,75.59506164,9.189641466,39.12353298,412.85686380000004,64.19692108,121.637695,75.46035847,208.23983049999998,9.240716333,26.06036811,6.326357647999999,27.18187332,32.14418659,27.379321700000002,22.90347007,9.089892059,28.38739867,27.4304005,Latin America and the Caribbean,Latin America,xkcd:green
234,Monaco,3.0,382.0,154.0,3.0,16.66666667,31.55555556,33.44934845,222.06118769999998,24.91725159,120.01613619999999,837.1985473999999,32.45040131,140.83325200000002,110.00160220000001,299.5128479,22.39995728,6.012790298,7.604157257000001,19.29024353,24.53104401,12.45355453,2.131087494,53.35209961,19.45555267,9.904589844,Western Europe,Europe,xkcd:blue
235,Norfolk Island,,26.63478261,270.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,Australia and New Zealand,Australia and Oceania,xkcd:orange
236,Nauru,4057.75,1.058823529,0.0,0.0,0.0,,87.09222706,507.95069299999994,103.9692072,334.44604960000004,2059.921556,36.0,334.44604960000004,284.3691125,788.53787,6.52152663,27.60312101,5.726137982999999,27.93386982,31.25539645,27.75539645,24.73386982,1.466026036,27.93386982,27.68614737,Micronesia,Australia and Oceania,xkcd:orange
237,Cook Islands,4962.736842,51.23255814,193.2790698,0.0,0.0,62.0,56.29969902,409.9618225,118.40306090000001,406.8543518,2306.987036,28.26924496,704.4202392999999,280.4822235,751.5795592999999,9.678449249,21.82967957,5.507015839,21.83950684,28.74955688,23.73319214,19.07110718,15.08745703,25.65004211,25.34934998,Polynesia,Australia and Oceania,xkcd:orange
